trade_date,600519.SH,601318.SH,600036.SH,000333.SZ,601899.SH,000858.SZ,600900.SH,601166.SH,002594.SZ,601328.SH,601398.SH,600276.SH,000651.SZ,600030.SH,600887.SH,600309.SH,002475.SZ,300059.SZ,000725.SZ,600919.SH,601288.SH,601088.SH,002714.SZ,000568.SZ,300124.SZ,600028.SH,002415.SZ,601668.SH,600809.SH,601857.SH,300498.SZ,601012.SH,600690.SH,000001.SZ,300274.SZ,601225.SH,300308.SZ,601601.SH,002142.SZ,600000.SH,600016.SH,601919.SH,600031.SH,000792.SZ,601988.SH,601985.SH,600406.SH,002352.SZ,600050.SH,000338.SZ,601169.SH,000063.SZ,601766.SH,600150.SH,000100.SZ,600837.SH,002230.SZ,601229.SH,002371.SZ,600089.SH,600660.SH,600048.SH,601688.SH,601888.SH,000625.SZ,600436.SH,601390.SH,600104.SH,601600.SH,002027.SZ,601211.SH,600438.SH,601006.SH,600019.SH,601818.SH,603288.SH,603993.SH,601989.SH,600585.SH,300015.SZ,002304.SZ,000002.SZ,601998.SH,603986.SH,601009.SH,600886.SH,600999.SH,601628.SH,600547.SH,000425.SZ,002050.SZ,000938.SZ,600893.SH,600926.SH,300014.SZ,603019.SH,600111.SH,600795.SH,000538.SZ,601939.SH,601669.SH,600674.SH,600015.SH,600760.SH,600009.SH,600426.SH,600958.SH,002311.SZ,600489.SH,002241.SZ,000166.SZ,000596.SZ,000157.SZ,601186.SH,603799.SH,600011.SH,300122.SZ,300408.SZ,002460.SZ,000776.SZ,002252.SZ,002049.SZ,002179.SZ,000977.SZ,002466.SZ,600584.SH,601377.SH,002129.SZ,002601.SZ,600010.SH,001979.SZ,600188.SH,601111.SH,000661.SZ,600115.SH,601901.SH,000768.SZ,603369.SH,000786.SZ,002236.SZ,601633.SH,600029.SH,601800.SH,002648.SZ,601788.SH,300433.SZ,600570.SH,600085.SH,002493.SZ,600346.SH,601117.SH,002271.SZ,600196.SH,601360.SH,002001.SZ,601872.SH,600845.SH,300347.SZ,600233.SH,000963.SZ,601021.SH,600176.SH,600600.SH,600219.SH,601699.SH,601336.SH,600023.SH,002180.SZ,601689.SH,600745.SH,601100.SH,000895.SZ,600362.SH,002736.SZ,600741.SH,300033.SZ,000983.SZ,002459.SZ,601881.SH,601898.SH,000999.SZ,000301.SZ,600372.SH,600515.SH,600183.SH,002812.SZ,601618.SH,600588.SH,601877.SH,000876.SZ,002555.SZ,002709.SZ,600332.SH,300450.SZ,002074.SZ,300142.SZ,002202.SZ,300316.SZ,300496.SZ,000408.SZ,600875.SH,601607.SH,002007.SZ,603806.SH,601238.SH,002821.SZ,601799.SH,000733.SZ,300413.SZ,600803.SH,300223.SZ,600132.SH,600061.SH,600018.SH,600460.SH,002410.SZ,000708.SZ,002603.SZ,000617.SZ,002841.SZ,600039.SH,603899.SH,600754.SH,000069.SZ,600732.SH,601808.SH,000877.SZ,601155.SH,600606.SH,000800.SZ
20211008,1749.7926,46.1678,46.2506,64.1082,9.8497,219.6687,20.4528,16.5109,251.7659,3.9607,4.1518,53.7894,34.3845,23.1345,37.2749,100.156,37.3848,23.7884,4.9497,5.1601,2.5832,18.1573,53.4872,217.9665,62.9897,3.9045,52.3998,4.4363,317.8701,5.6202,15.0639,55.8687,25.5588,17.8748,149.7145,11.9679,34.7394,26.9761,33.4647,8.2307,3.5476,11.1028,25.2132,29.12,2.6961,6.801,24.0191,67.8673,3.8924,16.1089,3.8829,32.9958,5.8757,24.8449,5.6915,11.7639,54.5897,6.536,352.1942,15.6303,39.4028,12.6677,16.309,266.4003,12.9369,392.7738,5.3428,18.3541,7.4477,6.8159,17.1934,45.6353,5.4857,7.3834,3.0374,83.1666,5.844,4.47,36.458,31.2767,170.5484,19.0229,4.0732,147.7862,8.27,10.9767,17.4844,30.1675,19.7501,6.3253,22.5374,24.73,50.9356,14.1099,98.9071,27.0213,43.3798,3.0061,64.8885,5.3349,7.3632,12.6924,4.9556,46.9061,47.0,31.8188,14.0094,66.4879,8.034,41.9887,5.3441,239.5337,7.5677,7.6029,77.7481,7.44,96.1897,36.4269,110.0596,20.069,6.8262,137.646,42.3402,28.8389,92.5901,31.9629,8.9911,36.7759,25.0527,3.0554,12.2552,14.9502,7.89,274.5708,4.9,8.2068,29.6039,45.8996,31.8505,22.594,52.4276,6.07,7.9759,18.6023,15.3115,20.6464,44.955,31.5736,18.845,24.3996,10.119,43.3241,50.1198,11.8638,20.446,5.1068,42.2284,170.8197,13.9068,31.6035,55.87,16.203,81.4084,4.0886,11.6629,39.1155,3.95,36.7518,39.6443,95.5315,81.6444,23.9081,23.0282,11.1432,21.5458,116.1164,8.9653,29.0633,10.0571,7.9447,28.2544,25.3674,16.4159,7.3325,20.2884,250.4641,4.0941,33.9844,51.2263,14.91,19.1438,66.7071,29.0304,68.5033,46.1277,59.5613,15.7814,60.6682,124.6087,23.8957,15.9698,18.3325,27.8862,64.1186,14.8055,298.532,180.825,94.4297,47.2034,17.5372,127.6637,130.7106,8.7396,5.5734,56.1133,46.6318,18.5995,16.3414,5.1702,76.3013,5.4185,67.3089,46.9984,7.0825,10.3787,16.8387,13.0712,35.75,4.2703,10.2715
20211015,1823.3855,45.0867,48.4119,62.7818,11.0017,225.5402,19.4279,16.9882,281.9479,3.9607,4.1871,49.68,33.7281,22.4248,36.7669,97.9446,35.8965,23.2932,4.7819,5.3447,2.5744,18.6324,54.1716,227.0206,61.7036,3.7599,51.8617,4.2625,339.1919,5.3248,14.2385,59.6963,25.0897,18.853,157.0706,12.0593,33.917,26.5158,34.7014,8.2217,3.5117,9.9463,24.3554,30.94,2.6785,6.056,23.2146,63.8361,3.9297,15.7061,3.8394,33.2979,5.6886,21.9402,5.6388,11.6122,54.7391,6.536,353.2318,16.4171,45.0436,12.9015,15.3297,265.6611,13.3243,419.21,5.1167,19.5465,7.1123,7.0392,16.3107,50.5552,5.4683,6.9479,3.0286,85.1492,6.2232,4.25,35.5925,27.7126,176.2993,18.8885,4.0644,153.5516,8.8549,9.8385,16.5732,30.2061,19.959,5.7664,23.8182,26.4709,53.2694,14.1382,106.2667,27.8206,44.3017,2.6603,61.9903,5.3349,6.5515,11.663,4.9381,47.271,52.5,30.9941,13.549,64.7192,8.2041,39.6189,5.1113,229.655,7.1134,7.1884,85.8139,6.65,96.5056,38.3503,114.3385,18.7754,6.5785,147.0978,44.1383,29.5331,94.1708,32.7913,8.5083,39.2594,24.9497,2.8868,11.4117,16.5716,8.35,274.5899,5.05,8.1076,28.1242,46.3575,31.3643,22.3409,61.8037,6.43,7.2848,19.0832,15.1948,20.1207,44.473,33.1937,18.7277,23.3019,9.7913,43.984,49.0785,11.7354,19.7089,4.2795,43.3255,164.2952,12.6567,32.3778,60.78,15.6912,81.6999,4.2949,11.842,38.8837,3.56,37.1794,46.0737,98.5032,81.791,22.6381,24.2676,10.5897,23.7891,110.5055,9.2472,34.9435,9.6688,7.511,27.5038,25.3576,16.4356,6.845,19.941,276.6818,3.8454,33.6869,49.3333,13.54,19.9552,65.3294,28.887,74.6598,49.4902,57.934,15.3633,69.8782,127.7699,25.3566,15.0778,17.9344,29.1072,70.6065,17.2924,289.9899,219.6146,104.5053,39.2932,16.3706,124.7528,132.1779,8.4695,5.245,61.068,49.249,18.5103,16.0508,4.9982,72.3074,5.4185,65.1497,51.5694,6.9941,11.3594,15.3212,13.2192,35.69,4.0886,10.3654
20211022,1808.1951,48.1084,49.3019,65.8767,10.6753,216.5982,19.5676,17.5627,298.5366,3.9607,4.1694,50.9207,35.1273,22.874,37.5289,103.599,37.5336,22.8599,4.6327,5.4765,2.5832,18.3524,55.7655,224.3315,60.28,3.7088,51.4349,4.3265,320.9314,5.1011,15.4275,59.4294,26.5256,19.2174,156.8613,11.644,32.5199,27.4733,35.1259,8.2217,3.5297,10.442,24.2494,30.21,2.6873,6.1801,24.6748,61.0054,3.8272,15.9151,3.8916,32.4111,5.6418,22.6788,5.507,11.6407,53.5143,6.6062,367.1496,17.1682,45.2996,12.8173,15.3768,265.119,14.2525,431.5006,5.0695,19.6779,6.6487,6.8928,16.5773,49.3975,5.5985,6.6528,3.0639,90.4437,6.126,4.19,35.8663,27.4656,174.6343,19.1035,4.1086,152.4261,9.0709,9.9735,16.7251,31.459,19.7303,5.8036,22.6352,27.5254,53.7461,14.5249,110.6785,27.4851,46.9989,2.7179,61.6362,5.3614,6.6771,11.8236,5.0169,48.5328,50.06,30.9183,14.0752,61.172,8.1852,41.1627,5.2665,230.8287,7.3133,7.1319,80.1617,7.01,99.2108,38.8704,117.6985,19.9834,6.4398,143.2386,43.702,30.2372,92.3123,30.7597,8.5903,39.3709,25.5244,2.857,11.1368,15.5713,8.07,270.9975,4.7,8.2862,29.6734,48.481,30.9067,21.1971,61.6052,6.19,7.1505,20.2104,15.5934,19.196,44.4041,32.7096,17.8671,22.5731,10.6201,46.7384,50.5383,11.6761,20.231,4.308,44.5527,161.6538,14.2681,31.9035,57.73,16.7239,77.7655,4.1449,11.0281,40.321,3.62,35.0609,44.8175,97.7254,83.6276,23.9337,23.1701,10.6451,24.6865,111.4756,8.4179,38.9045,9.7067,7.2896,26.4741,27.6253,16.8691,6.8653,20.8096,298.0414,3.8836,32.3977,49.9285,14.75,20.4456,64.2902,28.5043,72.4708,52.6332,59.9407,15.6453,71.1069,119.1459,25.5788,15.3299,17.7258,29.2244,68.4422,16.608,279.7001,210.0794,103.2951,41.0598,16.9444,129.144,123.1154,8.4406,5.2632,60.491,46.9616,18.6975,15.7214,4.9408,72.6765,6.5549,62.6752,49.9925,6.9548,12.4036,14.7338,13.3487,38.95,4.1067,10.1588
20211029,1736.9326,44.6405,49.0113,60.8099,10.0417,208.3975,19.8006,16.4667,309.7914,3.9346,4.1165,48.876,31.6552,23.2513,40.4549,98.4111,38.3373,22.6261,4.5768,5.5293,2.5657,16.8761,55.8437,221.4682,64.0401,3.6153,48.4847,4.2625,294.8857,4.9042,16.1939,68.6086,26.0374,18.6995,163.5696,10.3899,32.7676,25.2268,35.2551,8.1038,3.4849,10.9244,22.129,28.95,2.6785,6.5431,26.3176,63.0845,3.7993,14.2961,3.8568,31.7874,5.5576,22.5091,5.3226,11.707,56.183,6.3956,370.3921,19.3214,45.1624,11.7422,14.9436,264.5868,14.2525,409.6076,4.947,19.0395,6.0568,6.7641,16.1084,51.758,5.5117,6.3756,3.0286,86.8942,5.8246,4.14,33.6318,28.5419,178.1557,16.3092,4.0201,167.343,8.7289,10.1761,16.2884,28.7218,19.8098,5.6918,23.1925,27.5751,58.7513,13.4685,111.4744,27.1101,49.6274,2.6795,58.7511,5.2377,7.9333,12.3619,4.9293,53.2204,52.8,29.4587,12.9289,64.8675,7.8638,42.8147,4.9756,222.6617,6.6228,7.0094,84.821,7.71,98.862,39.2531,117.4249,19.1368,6.5389,144.5583,48.9952,30.8223,90.3005,30.4836,8.317,41.6793,24.3494,2.7876,9.8857,12.4108,8.51,259.9061,4.83,8.0977,30.1005,48.0426,26.9218,20.419,67.0801,6.56,7.1025,18.9229,14.8059,20.7048,48.2071,31.6921,16.8598,20.3315,10.1286,39.929,48.66,11.8935,20.8376,4.3555,43.3875,167.9418,14.2583,35.4656,58.5,17.4915,101.304,4.0511,10.5316,36.3242,3.78,36.5329,51.3359,109.4524,80.2083,25.144,22.0348,10.5159,24.4851,107.2817,7.6632,44.677,9.3563,6.4407,23.2213,26.7516,17.4998,6.1003,20.3433,289.8354,3.8836,31.535,58.7785,14.39,21.2214,79.7246,27.8539,79.3895,58.7696,54.909,18.0179,73.9221,134.349,24.7244,17.5988,17.6784,29.0095,72.634,16.6562,279.5035,224.7754,101.9372,38.9954,17.6042,136.5058,144.2804,7.91,5.1629,61.3566,52.2801,16.9775,15.5471,4.8453,71.9288,7.7169,60.6688,53.8949,6.1493,13.7724,14.5674,12.6549,34.24,3.7342,9.7739
20211105,1731.0924,44.9647,46.8227,62.5607,9.7729,202.4298,19.2508,16.0336,312.4683,4.0216,4.1077,51.427,31.4047,22.7842,40.6807,93.8297,40.8772,22.5092,4.67,5.5557,2.5483,16.5452,56.9193,222.1937,66.8774,3.4792,47.761,4.2076,288.8021,4.3852,16.4789,63.2078,25.1759,16.9159,155.2765,9.8584,34.6106,25.8529,34.4245,7.7322,3.467,10.4486,22.1676,26.8,2.6697,6.3616,24.9993,61.3763,3.7713,14.2298,3.8307,30.5011,5.6138,21.8404,5.4368,11.7165,57.7066,6.3606,377.1265,16.8893,46.6252,11.443,14.5858,227.4504,15.2027,416.1349,4.8151,21.3396,5.4156,6.8285,15.5568,45.2645,5.3989,5.7318,2.9318,91.6763,5.3384,4.13,33.4022,28.5183,177.505,15.9599,3.9847,165.1711,8.4949,9.6552,15.9182,27.7965,19.8396,5.608,24.0822,27.8437,58.2647,13.4874,111.5137,28.4621,45.5964,2.401,58.5675,5.1229,6.996,11.7575,4.8418,53.2909,49.03,26.6531,11.9423,66.5077,7.9394,46.8464,5.1889,236.169,6.4321,6.7927,84.9508,6.45,87.4224,40.4111,113.9176,18.8325,6.6479,154.5522,49.4368,31.5462,90.9902,31.7755,7.652,38.3281,22.6683,2.49,9.0137,12.6857,8.31,272.3792,4.78,7.7106,32.0171,53.6827,25.5395,22.9409,61.9998,6.44,6.7474,16.9602,14.1351,21.3862,48.5208,33.0949,15.2755,18.9109,9.6853,38.0545,48.5627,12.1108,21.4211,3.9371,44.8689,143.2039,13.4478,34.0524,56.03,16.3309,94.8729,3.9667,9.5794,35.573,3.74,38.552,53.3042,116.4727,86.5488,26.2435,21.4387,10.1377,24.8055,107.4148,7.6383,45.0295,10.2939,5.9885,22.9519,21.1068,18.357,5.8633,21.8062,266.5683,3.5488,31.7234,54.2315,15.82,22.8353,71.5361,27.8443,82.4971,58.4703,51.4448,19.5445,76.4375,141.0665,23.8872,17.9382,17.2424,30.416,63.3279,17.09,261.4577,222.8487,109.2775,45.4566,18.5317,146.9077,152.6811,7.8522,4.2963,64.5701,48.1334,16.1041,15.7408,4.7306,75.9511,6.9273,62.6561,51.6992,5.8153,14.4144,14.3814,11.9611,29.6,3.6706,10.018
20211112,1687.1859,45.5771,47.5855,63.8164,10.3105,196.2119,18.6079,16.6523,305.2835,4.0303,4.0989,52.1615,30.6014,22.7662,39.5141,91.9263,40.1628,24.366,4.6794,5.6084,2.557,16.2228,57.2811,203.1375,69.2238,3.4962,48.8187,4.3997,285.4865,4.3046,17.2552,66.5578,26.3246,17.52,160.2005,9.684,35.0962,25.9634,36.0119,7.841,3.5028,10.0322,21.3676,25.39,2.6873,6.1897,26.3649,60.8102,3.7341,14.3245,3.8568,31.0078,5.6231,21.8004,5.6124,11.9724,57.7265,6.3781,439.9709,16.6317,43.2517,13.9018,15.1414,220.3346,15.8313,425.1123,4.947,20.0722,5.2479,6.6906,15.9705,44.749,5.3989,5.696,2.9406,86.4338,5.3967,4.21,33.676,27.989,166.8547,17.6974,3.9935,160.6891,8.6119,9.2598,16.4118,28.076,20.7546,5.6546,23.9845,26.2918,64.1735,13.8458,129.2985,28.6891,47.6658,2.3626,57.879,5.1671,6.5612,10.9642,4.8505,56.0189,50.78,27.1175,13.0792,64.7489,8.1946,47.584,5.4605,227.6499,6.2776,6.9152,89.4726,6.01,84.1446,41.9223,111.7501,20.4589,6.5984,160.4658,53.3468,31.0603,96.9394,31.9235,8.0528,38.0893,22.917,2.5793,10.5681,12.6197,9.11,249.6532,4.97,7.8496,34.758,51.189,26.4738,22.8378,60.9147,6.87,6.8913,18.9618,14.6018,22.3207,48.2224,32.1564,15.3929,19.9348,9.8684,40.2446,48.5919,12.1799,21.9815,4.0132,44.1065,140.7399,13.9849,34.6525,60.75,15.3622,91.0356,3.9573,8.9446,35.573,3.64,39.2085,54.6692,118.4072,80.306,25.5702,21.9685,10.4052,23.6426,110.2488,6.9997,45.5338,10.578,5.7025,23.1347,22.5204,19.0566,5.7685,22.0348,272.3105,3.5967,32.7448,54.6609,15.7,23.1933,69.9458,27.7965,85.3017,63.7586,52.513,18.6013,80.0363,141.758,23.2464,18.5393,17.3467,28.863,69.8412,17.543,290.9585,213.3135,120.6126,41.963,17.7667,140.1321,148.5383,8.0837,4.2142,66.7888,45.8881,17.2359,15.7214,4.7975,71.4556,7.03,58.6911,58.6157,6.2869,16.2136,14.6555,13.0897,34.61,3.8069,9.9992
20211119,1739.1489,44.9918,47.5219,61.8975,10.0129,204.634,18.8315,16.3518,295.3721,4.0478,4.1077,51.6056,31.016,21.8318,38.4321,93.5312,42.7623,24.2216,4.5955,5.4326,2.5744,16.4094,56.2935,222.9966,64.8943,3.5557,46.8425,4.3448,304.8619,4.3225,16.8523,64.5352,26.9851,17.405,151.0302,10.1574,33.491,26.0739,35.772,7.841,3.5117,10.0388,21.1074,28.09,2.6873,6.2183,27.122,65.8078,3.7426,15.2429,3.8655,31.1735,5.6138,22.8386,5.5861,11.6407,56.6311,6.3606,394.596,16.5674,42.6026,14.042,14.7741,222.0495,13.3097,443.9896,4.9376,19.415,5.2676,6.663,15.897,44.2516,5.3989,5.8391,2.9582,89.0328,5.5328,4.19,33.0931,27.7949,167.5341,17.8228,4.0024,157.2635,8.4769,9.2791,16.4213,28.4423,20.0087,5.6173,22.9676,26.8191,62.8627,13.7232,126.0854,28.6003,46.5771,2.401,59.0265,5.1582,6.4549,10.8792,4.9293,51.7824,48.31,28.4066,13.0886,63.9782,8.0056,51.9008,5.0241,255.2515,6.2595,6.9152,91.046,5.96,86.4549,42.3737,111.3222,21.4005,6.4993,148.874,53.3042,31.8437,104.4213,31.243,7.9435,36.951,23.3114,2.4999,10.9093,12.5098,8.5,270.6259,4.83,7.8496,36.7939,57.3258,26.7503,24.1503,58.409,6.73,6.8433,18.884,14.4754,22.4862,44.8403,33.0752,15.7645,20.0363,9.9744,41.1053,52.6988,11.8638,23.2714,4.1083,43.7036,140.05,16.6217,35.7657,57.52,15.81,95.7084,3.9573,9.0341,35.9254,3.7,37.9851,54.8967,114.1492,80.0227,25.7406,22.2335,10.396,23.8899,108.4133,6.9251,48.9611,10.1992,5.6748,23.3657,22.6775,18.83,5.5992,22.6565,257.3091,3.6445,30.8606,53.2265,15.37,23.579,61.6799,27.9591,77.4839,60.4659,62.2868,18.4846,69.6944,152.6244,22.8534,18.646,17.2424,28.443,66.288,15.8562,309.6782,207.5334,110.7141,45.8735,19.1628,131.0416,157.2747,7.9679,4.3055,61.7048,45.6986,18.8044,15.6827,4.807,69.0517,6.9273,57.8503,56.6895,6.2377,16.898,13.8038,12.6272,33.8,3.7978,9.8584
20211126,1846.2519,43.8751,45.4968,60.8453,9.9457,214.5096,18.1979,16.0866,296.208,3.9955,4.0636,51.963,30.3423,21.4904,36.8704,89.9855,39.8057,23.8846,4.5768,5.2216,2.5483,16.7319,53.4383,226.0436,66.1411,3.4792,44.3469,4.2716,308.0895,4.2688,15.7616,61.3467,26.4108,16.8584,152.346,10.1159,37.8507,25.2084,35.8827,7.7594,3.4849,9.8472,21.676,28.9,2.6961,6.3903,30.3534,61.9913,3.686,14.8263,3.8394,30.4232,5.5857,22.9084,5.428,11.3279,54.3408,6.3079,371.2301,16.0666,42.1912,13.1445,14.9719,208.2712,12.6957,435.161,5.0507,18.9268,5.1986,6.6171,15.4924,40.6341,5.3121,6.0537,2.9494,85.1418,5.7273,4.14,32.2982,27.1186,168.424,17.0077,3.9847,150.0469,8.18,9.5491,16.4498,27.8833,19.2231,5.5987,22.7036,25.2573,60.5686,13.195,146.1597,27.3667,55.3747,2.4394,58.3773,5.1141,6.0684,10.7375,4.9906,49.3152,47.13,28.2549,13.5678,63.9288,7.9678,50.8683,4.9174,250.3709,6.3866,6.9435,96.8509,5.72,84.8291,41.3237,115.2855,22.1995,6.3309,146.4915,51.4423,32.4189,114.3557,32.673,7.9617,36.1152,23.5538,3.0158,11.279,12.7901,8.24,278.268,4.77,7.7007,37.1216,56.3517,26.4261,23.1565,58.1525,6.44,6.7858,19.2824,14.4365,20.9482,43.7307,36.3649,16.2144,19.861,10.7935,39.8812,51.385,11.7947,22.4038,4.1939,41.3297,138.9659,15.108,32.9973,56.06,15.6912,99.3805,4.1824,8.9039,35.5267,3.68,42.7693,60.8315,118.9956,78.9676,24.7178,22.224,10.2669,23.1116,112.1888,6.7426,42.7773,9.9245,5.5917,23.6448,22.7757,19.2734,5.8701,22.0256,263.866,3.7114,30.8408,50.3481,14.75,21.274,64.7542,28.16,77.7771,63.7885,67.4882,17.979,65.9891,147.8432,23.5796,19.5866,17.413,28.1597,61.635,15.4706,335.5081,216.7541,107.4473,45.4765,18.8186,137.0721,143.4173,7.8136,4.3511,59.7547,44.9058,18.8668,15.7989,4.7497,66.3449,7.1391,55.7006,52.9667,6.0118,16.5522,13.4611,12.2109,32.6,3.7615,9.7363
20211203,1875.6148,44.1182,46.5412,59.3863,9.7153,220.8526,18.1979,16.175,305.4029,4.0216,4.0636,48.8363,30.2128,22.2631,37.5384,88.6605,38.3273,23.9809,4.5395,5.248,2.557,19.1755,52.1378,244.0551,64.6586,3.5727,44.9035,4.3722,317.3909,4.4031,17.1962,57.7579,27.5212,16.9255,152.4955,11.0461,38.7821,24.9506,37.6122,7.7866,3.5117,11.5258,21.6375,28.52,2.6873,6.8774,28.5079,59.0532,3.686,16.6157,3.8481,30.1503,5.7728,24.4856,5.3665,11.3658,53.345,6.2991,386.1057,15.8306,41.4141,13.7802,15.471,201.1159,12.6811,459.3553,5.2674,19.2648,5.317,6.4976,15.6671,39.7658,5.3815,6.2683,3.0022,82.8324,5.9218,4.19,33.8791,24.7896,169.2853,17.2585,4.0201,174.2337,8.279,10.205,16.5922,28.2302,18.7756,5.636,23.5151,25.5358,65.1468,12.9969,143.6541,27.6035,52.9228,2.5739,58.3249,5.1317,7.3536,11.3325,4.9819,52.7975,46.02,27.4492,14.545,67.2883,7.8449,51.1043,4.9756,258.2151,6.7228,7.3015,106.093,7.23,80.4586,43.306,112.5147,23.7784,6.4002,164.2822,54.9693,33.0635,111.2231,33.1858,8.2897,32.9152,25.1032,2.8471,11.7434,13.9608,8.26,276.3241,4.76,7.7999,39.5546,55.3484,27.1602,23.269,56.4262,6.27,7.4096,18.9423,14.4462,20.2862,44.955,36.355,16.586,19.5658,12.0849,40.0533,51.6478,12.1108,22.0737,4.308,40.1706,134.2352,16.2213,33.7814,56.49,16.2304,97.9136,4.1168,9.4085,35.7863,3.8,46.718,56.5783,132.9863,77.5021,25.7491,21.6847,10.4144,24.1188,116.0784,7.0661,42.2094,10.0666,6.0254,24.1933,23.3058,20.6923,5.9987,21.1022,248.8149,3.9793,31.882,51.4604,14.79,21.2292,64.7155,28.1409,79.4091,62.8606,65.771,16.9483,65.9794,154.126,24.7244,21.2446,17.5836,27.7886,62.1317,15.6538,335.9293,215.4565,113.9513,43.561,19.0863,146.7189,144.3283,7.939,5.0808,62.3216,44.4216,18.2786,16.0895,4.7784,66.6288,8.1856,53.3885,52.0784,6.002,16.0513,13.236,12.7197,32.47,3.7887,9.9335
20211210,1987.9683,46.1265,48.5754,63.5776,9.8497,237.745,18.1979,17.165,299.9497,4.0129,4.1077,50.881,31.612,23.7545,39.7869,95.7332,44.9649,25.377,4.8099,5.3007,2.5657,18.4118,49.8203,243.9294,69.5576,3.5898,49.6351,4.4454,326.7803,4.4478,16.9702,60.9674,29.1964,17.6255,149.5052,10.5062,38.3462,25.9081,38.3167,7.9497,3.5297,12.8145,22.3314,32.62,2.6961,6.5909,27.4871,63.9434,3.7238,16.5684,3.8655,31.2904,5.7635,24.6053,5.7091,11.5648,53.574,6.3255,367.0698,15.9879,42.2369,13.9953,15.97,226.3663,13.1927,451.3501,5.2957,20.4947,6.3034,7.2604,16.0533,43.7994,5.3902,6.2683,2.9846,85.3943,5.7468,4.28,34.8329,26.0835,177.084,18.0556,4.0378,172.6443,8.369,10.2436,17.0383,29.3001,19.1037,5.6732,23.3587,25.4164,61.5617,13.3459,134.8304,28.0279,51.2456,2.7948,60.9608,5.1936,7.1893,11.2853,4.9644,50.0906,46.47,28.871,14.7141,68.9186,7.7126,53.3955,5.1598,260.0931,6.7137,7.2073,97.9585,8.13,83.7694,45.7102,112.9145,23.4645,6.4101,157.2486,50.7401,34.3032,111.9128,31.6868,9.1186,33.1858,25.5274,2.9364,11.9614,12.5098,8.55,284.5284,4.83,7.8793,36.0093,56.6927,28.981,24.019,55.9823,6.5,7.5152,19.5253,14.8254,22.0871,47.4725,36.7601,16.7914,19.7411,11.4585,43.8023,50.5578,12.0614,21.7128,4.1463,39.9041,140.4443,17.4518,34.8074,52.39,15.9014,102.9166,4.6138,9.1318,36.5189,3.78,46.4892,51.3359,134.4023,83.2369,26.7038,22.0537,10.4052,25.7395,121.7748,6.9582,45.0981,10.3317,5.9516,24.6649,23.8261,19.2931,5.8091,21.1753,263.2699,3.8836,35.5512,51.2165,14.7,22.5027,62.6467,28.6383,79.1452,59.977,61.3983,17.2789,72.8386,147.8827,26.7919,19.7126,17.6121,28.2086,69.0859,16.502,329.8929,215.4663,113.5675,45.7643,17.5468,139.7843,156.2006,8.074,5.1994,62.6798,45.9512,18.1093,15.983,4.8261,74.7586,7.7683,59.9713,55.5118,6.3065,18.1327,13.4611,12.6919,30.9,3.8523,9.9335
20211217,1950.5869,45.5141,46.1053,60.748,9.7633,226.3487,20.4156,17.218,277.6191,3.9433,4.0636,49.412,30.6619,23.6197,38.5356,96.2464,45.4213,26.0854,4.7073,5.1513,2.557,18.6918,46.3099,240.389,70.7259,3.5727,48.3826,4.5277,297.6242,4.421,17.4419,57.5191,28.1913,16.8488,146.0264,10.8467,40.0108,25.3649,37.8052,7.7594,3.4849,12.3717,22.688,32.15,2.6873,7.2404,29.407,61.4837,3.7332,17.2879,3.8481,31.8264,5.7447,24.8249,5.5422,11.6028,51.9409,6.2728,344.7016,16.8034,41.2678,13.4904,16.1583,214.1452,12.5495,452.8381,5.3899,19.6685,6.0765,7.1134,15.9889,40.7968,5.5117,6.6975,2.923,80.5676,5.6106,4.24,35.2657,25.1895,167.2758,17.4914,4.0112,165.0033,8.117,10.6873,16.8769,28.8471,19.1833,5.6918,22.5374,21.5667,63.4585,12.7706,127.9425,27.3173,47.3225,2.8812,59.4986,5.1494,8.1073,11.4364,4.8856,48.568,43.6,30.9278,14.7235,66.5274,7.8544,55.136,5.0241,258.0978,6.7137,7.3297,88.7087,8.97,84.7501,44.4541,105.6403,23.2077,6.3408,149.0666,51.8892,34.1148,102.3712,30.7302,9.0367,32.1749,24.982,3.0554,11.8571,14.8292,8.32,276.8101,4.77,7.8396,35.5624,55.9426,29.8962,23.3628,51.2966,6.23,7.8127,18.4662,14.8059,23.08,47.9623,38.4296,17.5053,20.6451,12.374,44.73,48.6308,11.8935,21.2061,3.9371,36.9723,127.4051,16.7975,34.4202,50.99,16.0019,96.8547,4.4919,9.9212,36.2222,4.04,45.7433,46.6375,134.8411,82.4455,25.6639,22.0348,10.3683,24.9154,128.8787,7.2983,45.5093,10.2465,6.5422,24.6264,24.2482,19.1157,5.9852,20.7639,245.0596,3.941,35.2041,52.3874,14.33,22.5117,58.9536,28.6191,77.5914,56.3051,66.4399,17.697,68.4271,145.2056,29.0901,21.2446,17.7543,27.6713,64.3721,15.4514,306.0283,201.3503,110.2024,51.8087,17.4799,125.329,147.7232,8.0547,5.0261,56.5412,46.6248,17.6281,16.167,4.807,70.8499,7.6142,58.1847,54.2442,6.1985,17.4977,13.9996,14.0148,29.4,3.8251,9.7081
