trade_date,601229.SH,601006.SH,601009.SH,600886.SH,600926.SH,600674.SH,600015.SH,601058.SH,600256.SH,601168.SH,601901.SH,600066.SH,600845.SH,600157.SH,600233.SH,601021.SH,601699.SH,600219.SH,600023.SH,600362.SH,601233.SH,600741.SH,601898.SH,600885.SH,601128.SH,600372.SH,600515.SH,600161.SH,600183.SH,600352.SH,601099.SH,600482.SH,600079.SH,600060.SH,600642.SH,600109.SH,601727.SH,600985.SH,600497.SH,600348.SH,601666.SH,600536.SH,600839.SH,603816.SH,601799.SH,601717.SH,600529.SH,601997.SH,603160.SH,600236.SH,600803.SH,600141.SH,600702.SH,600862.SH,603198.SH,600559.SH,600549.SH,603338.SH,600018.SH,600282.SH,600061.SH,600546.SH,600699.SH,601001.SH,600879.SH,600369.SH,600155.SH,601966.SH,600705.SH,600038.SH,600673.SH,600499.SH,600704.SH,600820.SH,600863.SH,601216.SH,600486.SH,600170.SH,600153.SH,600998.SH,600566.SH,601179.SH,600129.SH,601018.SH,600143.SH,600039.SH,600516.SH,600583.SH,600970.SH,600392.SH,600100.SH,603899.SH,600909.SH,600008.SH,600511.SH,600711.SH,600535.SH,601016.SH,600580.SH,601000.SH,601636.SH,603005.SH,603000.SH,603658.SH,600004.SH,600884.SH,601677.SH,600325.SH,600166.SH,600582.SH,600380.SH,600312.SH,600498.SH,600563.SH,600655.SH,601991.SH,600771.SH,603568.SH,600685.SH,603885.SH,600737.SH,600483.SH,601808.SH,600755.SH,600416.SH,600131.SH,600739.SH,601866.SH,600373.SH,601880.SH,600707.SH,600435.SH,601231.SH,600329.SH,600201.SH,600390.SH,600399.SH,600801.SH,601375.SH,600750.SH,603883.SH,601222.SH,600258.SH,601611.SH,600171.SH,601098.SH,600598.SH,603737.SH,600330.SH,600572.SH,600271.SH,600123.SH,600062.SH,600667.SH,603858.SH,601118.SH,600728.SH,600977.SH,600116.SH,603228.SH,600057.SH,600993.SH,600596.SH,600641.SH,600517.SH,601928.SH,600316.SH,603456.SH,603444.SH,600606.SH,600456.SH,600718.SH,603027.SH,600273.SH,600338.SH,600782.SH,600446.SH,600633.SH,601992.SH,600500.SH,600562.SH,601106.SH,600072.SH,600409.SH,603678.SH,600827.SH,600481.SH,600967.SH,600216.SH,600328.SH,600267.SH,603026.SH,601519.SH,603218.SH,600138.SH,600597.SH,600185.SH,600773.SH,600211.SH,601718.SH,600478.SH,600740.SH,600110.SH,600095.SH,600206.SH,600259.SH,600006.SH,600339.SH,603919.SH,601890.SH,601858.SH,600776.SH,603866.SH,601908.SH,603888.SH,600787.SH,600556.SH,600195.SH,601969.SH,601139.SH,600335.SH,603025.SH
20201106,6.5664,5.2093,6.9222,8.8878,12.1976,9.3151,5.1712,5.3118,2.4761,9.2221,9.2201,14.4763,29.9399,1.31,12.4118,43.0,4.7773,2.3177,3.4667,15.0343,15.5283,31.1468,3.7277,35.3469,5.5706,15.9468,4.5837,28.9162,23.9242,12.4399,3.85,16.609,35.1651,11.6645,4.8667,17.8323,5.0,8.7689,3.7848,2.8211,4.215,41.9728,2.8128,58.0231,190.7757,10.7558,39.6125,6.7803,179.2427,3.988,12.7287,11.6823,44.5598,22.1229,28.1153,14.8254,13.9341,93.6931,4.0115,2.3813,8.8821,7.3913,25.5116,4.4485,6.5298,4.9818,11.82,31.4991,4.1018,50.3059,5.5525,4.2825,4.1926,4.9566,2.2943,5.2756,69.7516,2.7177,6.7175,7.992,20.7874,4.3901,13.62,3.4493,14.7933,3.1954,5.9737,4.1215,6.251,6.8684,6.689,77.7156,6.9833,2.7269,39.4467,6.4585,16.0376,2.3997,12.9662,1.8304,9.2466,36.0104,16.6154,125.225,12.8907,12.5601,9.6877,5.4286,3.08,2.6816,14.2677,6.7057,25.44,95.7875,8.1604,2.1745,14.75,16.9921,25.8125,11.0441,7.7543,5.5584,10.5805,5.6377,16.0,16.8284,21.6547,2.2632,9.9866,1.8584,4.24,8.3003,20.8036,15.2507,22.3198,6.2245,9.84,21.5601,5.2141,9.3933,52.2056,7.772,19.0468,7.1456,15.2465,8.7004,15.7628,74.5255,9.4974,4.6408,13.3636,3.1517,11.8086,10.1256,22.0281,5.1102,8.9471,12.5435,7.7925,30.0838,4.9698,20.0276,6.2305,17.8158,6.4162,5.7431,33.2415,30.4201,397.8577,5.2299,31.4235,11.0099,26.3707,8.4694,8.4088,3.6705,17.8916,8.6929,2.801,5.1162,17.9676,2.88,11.763,6.7913,48.2541,14.4576,3.7286,9.8113,13.7487,4.4761,15.6263,48.7705,9.45,24.473,10.2501,15.6307,9.5353,5.8911,53.0686,3.2281,4.33,3.9952,7.818,12.6578,14.2911,29.6,6.9012,2.7414,35.8396,5.555,9.6302,13.7354,24.3303,5.8307,18.093,4.3339,17.5955,13.4066,5.1436,6.9424,6.0918,6.4455
20201113,6.508,5.1932,6.9048,8.6635,11.792,9.3884,5.1546,5.6468,2.5104,10.0251,8.9226,14.0145,28.6285,1.4,12.4021,47.15,4.8334,2.5124,3.4667,15.006,18.264,29.3053,3.7549,34.498,5.6511,15.8782,5.017,28.2224,25.6498,12.8119,3.76,16.6979,34.5172,10.5085,4.8937,15.9862,5.0591,8.9015,3.9358,2.8962,4.2457,42.5809,2.7834,58.2852,195.3668,11.0281,44.1366,6.7457,176.7472,4.0595,13.3627,12.0006,49.2574,22.5271,31.0132,16.1171,14.261,98.7002,3.9494,2.4427,8.9696,6.8216,25.6101,4.6395,6.51,4.9056,11.77,33.31,4.0102,48.6615,5.4452,4.3473,4.1652,4.9307,2.2943,5.1703,80.1656,2.691,6.733,8.0753,20.4195,4.2921,14.09,3.4948,15.395,3.1954,6.2842,4.1882,6.4643,7.3709,6.7689,79.5208,6.8304,2.763,40.8938,6.538,15.5226,2.3319,12.3662,1.8821,10.8866,36.2659,16.2839,115.6163,14.3141,12.4735,9.4387,5.3607,3.16,2.7249,14.0655,6.5375,24.4263,99.7993,8.411,2.1362,14.44,16.482,26.3138,11.4594,7.5795,5.4583,10.9971,5.4988,15.06,17.448,22.3583,2.4041,9.7231,1.9251,4.23,8.1912,20.4625,15.2035,21.735,6.1705,10.41,21.2157,5.1649,9.3849,52.5395,7.1611,21.1842,7.0774,14.9444,8.5267,15.175,76.4847,9.4876,4.6136,13.3444,3.1891,11.7073,10.2982,21.8278,5.0803,8.7284,12.7727,7.7349,30.6859,5.1536,19.5471,7.8551,18.2962,6.2323,5.718,31.5531,29.1416,378.1692,5.1227,34.1243,11.179,24.8876,8.7598,8.7778,3.7974,17.8322,8.6641,2.7737,5.0014,16.3581,2.94,11.6839,7.6424,46.8211,14.0407,3.5852,9.6878,13.1035,4.5787,15.8695,53.5664,9.9,23.3879,10.6669,15.0396,9.6729,6.1004,53.9426,3.1687,4.46,4.1637,7.8964,12.0794,15.0747,30.14,6.1994,2.8476,46.9801,5.4959,9.4715,12.8249,23.2924,5.6122,18.1321,4.3903,16.0746,12.7131,5.3964,7.2584,5.9089,6.2772
20201120,6.5998,5.322,7.1041,8.7383,13.5068,9.425,5.2878,6.0009,2.596,11.1494,8.9821,13.7437,29.2678,1.51,12.5273,52.24,5.1701,2.7534,3.5607,17.0137,21.1263,29.5873,3.8819,33.0716,6.0858,17.1426,4.8206,31.3032,23.7804,13.3926,3.85,17.0339,35.3811,10.8307,4.9478,16.7325,5.1378,9.3657,4.2378,3.0118,4.4219,42.5042,2.852,60.1053,194.0969,10.9555,41.5888,6.91,173.5584,4.1221,13.5709,12.4967,59.1203,23.9467,30.4336,19.6595,14.7995,101.6005,4.1358,2.5349,9.101,5.7657,26.0238,4.8942,6.7676,5.0104,12.11,31.9592,4.1109,51.8822,5.6111,4.6247,4.2933,4.9825,2.3384,5.0211,86.7062,2.7177,6.9729,8.0052,20.6494,4.3117,15.03,3.7041,15.4876,3.2201,6.3877,4.4261,6.353,7.9917,6.8487,74.5424,6.9578,2.7901,40.2172,6.9851,15.8118,2.3404,13.0823,1.9412,11.0817,36.0972,16.4691,115.6459,15.21,13.6276,9.2866,5.488,3.64,2.8201,14.8549,6.7551,25.2432,91.6789,8.1783,2.1649,15.54,16.2044,26.6579,11.8548,8.1498,5.5798,12.3826,5.9482,15.86,17.4287,22.3679,2.7739,10.0461,1.9441,4.44,8.6176,19.9924,15.4772,22.6414,6.3864,11.7,21.7409,5.2928,9.4522,51.5006,6.9732,24.5401,7.0774,14.9834,8.8658,15.273,75.3804,9.3204,4.6227,13.402,3.3764,11.6521,10.279,21.9643,5.2895,8.7483,13.1911,7.7349,30.7241,5.2037,19.749,9.556,17.7569,5.7581,5.8101,35.7741,27.9997,355.3761,5.1557,37.1282,11.5271,24.996,8.6872,9.4283,4.0088,18.0203,8.6833,2.8193,5.2978,16.6215,3.08,11.9211,8.457,48.1185,13.5655,4.0154,9.7448,13.6063,4.7704,16.1517,53.8631,10.27,23.3298,11.0836,15.088,8.9848,6.2499,46.0912,3.2281,4.77,4.3112,7.3177,11.9733,14.8494,31.61,6.7745,3.0117,43.8039,5.7323,9.5835,12.7359,24.9523,6.1386,18.2298,4.569,15.2693,12.9347,5.7464,7.342,6.4767,6.3333
20201127,6.75,5.5152,7.4073,9.0841,14.0047,9.6357,5.4377,5.685,2.6132,11.31,9.0218,13.3376,28.1914,1.39,12.4118,52.06,5.3544,2.6515,3.5607,19.653,19.4712,27.737,4.027,34.2823,6.1743,17.4464,4.692,32.666,24.787,13.5106,3.91,17.5773,32.1807,10.6885,5.092,18.1171,5.2362,9.432,4.3983,3.1506,4.5522,42.8053,2.8324,56.3487,188.4117,9.0312,40.4844,7.1695,166.5967,4.1221,13.7129,11.4483,60.0457,23.3355,30.8422,18.7886,14.7515,101.4731,4.0914,2.5426,9.1385,5.8872,24.891,5.3946,6.8766,5.1247,12.24,31.597,4.3124,52.7288,5.4647,4.7635,4.2567,5.0775,2.3296,4.6261,87.5229,2.7355,7.0503,7.751,20.2815,4.5077,14.4,3.5949,15.8487,3.0412,6.2748,4.5499,6.5107,8.7899,6.689,72.2052,6.9323,2.7449,42.463,6.3095,15.1432,2.4676,12.9275,1.919,10.47,37.5534,17.1322,107.0521,14.8118,13.4449,9.2175,5.5219,3.39,2.8114,13.8152,6.9134,24.5543,83.2678,8.1336,2.2799,14.7,15.8593,25.842,11.6176,8.0946,5.5941,13.2062,5.8583,16.45,17.1479,21.7415,2.6947,10.1141,1.8774,5.87,9.0738,20.2782,15.0997,24.2398,6.4584,11.09,21.1382,5.3814,9.4101,53.9421,6.945,23.811,7.5934,14.6035,9.0395,15.1572,69.8744,8.9763,4.6499,13.354,3.4201,11.6152,10.0297,21.9643,5.2397,8.639,13.2708,8.4067,30.0456,5.4543,19.6913,9.6006,16.5313,5.9323,5.8185,35.8834,28.8878,318.8862,5.2794,38.3886,11.3679,24.4406,8.8324,9.3118,3.9919,17.7927,8.7889,2.8284,5.3744,16.4264,3.06,12.3264,8.6035,47.6538,12.8286,3.9293,9.7353,13.1604,4.7635,16.5409,51.3514,10.13,26.1491,11.2126,14.555,8.1394,6.1403,43.5337,3.2182,4.59,4.3814,6.8174,14.0653,15.0355,33.16,6.4041,3.0792,38.7662,5.8505,9.8728,12.7458,23.7122,6.4168,18.982,4.5032,14.0068,13.2043,5.7464,7.0446,6.5633,6.9666
20201204,6.7917,5.5152,7.3813,8.7196,13.4884,9.4891,5.4543,5.4745,2.6046,11.5805,9.1209,14.1897,29.0328,1.43,12.9895,51.4,5.2262,2.568,3.4292,19.964,19.1402,26.8118,3.9907,34.7763,6.118,17.5248,4.7529,35.0364,26.4496,13.2202,4.06,17.271,33.1919,11.0581,4.9749,17.4101,5.2264,9.2911,4.4927,3.139,4.4526,46.4186,2.901,56.2613,190.4826,8.7862,46.9944,7.256,163.4773,4.0953,13.6277,11.2049,58.7335,25.1396,29.9871,19.0528,14.6072,102.8743,4.118,2.5119,9.5201,5.834,24.7039,5.34,6.7379,5.2009,14.94,33.8483,4.23,52.7385,5.4257,5.115,4.1926,4.9911,2.2943,4.6436,91.0292,2.7534,7.1896,7.8431,20.3643,4.4195,14.7,3.5949,16.543,2.9734,6.256,4.4356,6.9652,9.2235,6.6091,76.3285,7.1277,2.7449,47.0767,6.1703,15.116,2.3828,13.837,1.9559,10.2306,35.9746,16.7617,112.0973,14.9213,13.5411,9.1483,5.488,3.36,2.8201,14.3254,6.7354,24.5838,85.3706,8.1336,2.2416,14.41,15.9643,25.2326,11.8351,8.2694,5.6512,13.4194,5.8338,17.52,17.0511,22.1077,2.6771,10.0291,1.9441,7.74,8.7862,20.61,15.9302,23.6356,6.6473,11.61,20.966,5.5092,9.57,54.1424,6.8886,24.8697,7.6128,15.4413,8.8823,15.5401,73.7062,9.7334,4.7861,13.5077,3.4762,11.6981,10.653,22.8746,5.2497,9.0068,13.2708,8.3203,30.963,5.471,20.5562,8.7087,17.8256,6.1162,5.8269,38.1081,32.0694,349.4191,5.3454,38.8719,11.2685,25.7815,8.4322,9.8653,3.9158,18.0697,8.8177,2.8375,5.1927,16.5337,3.06,12.099,8.3106,51.3038,13.0225,3.719,9.6307,13.7487,4.6882,16.3268,44.3799,10.46,26.4689,11.3615,15.0783,8.0804,6.1502,49.7303,3.1885,4.49,4.2199,7.2392,13.8339,14.3694,32.74,6.1896,2.9827,38.6223,5.7815,9.6115,13.0723,23.8037,6.6353,18.6889,4.4844,13.9472,13.4259,6.3978,7.2677,6.1784,6.9666
20201211,6.5915,5.4508,6.9655,7.9346,13.3409,9.1136,5.2545,5.1108,2.5018,11.0141,8.6847,13.6004,29.6955,1.38,12.3155,50.1,5.13,2.4846,3.4479,18.7481,18.3808,25.9395,4.0088,34.4075,5.7235,16.3585,4.1436,31.8318,24.4005,12.703,3.81,16.3126,31.3561,10.12,4.8126,16.1924,5.4626,9.3905,4.3134,3.0754,4.33,41.896,2.95,53.9171,185.6278,9.8663,48.3894,6.9446,154.525,3.9612,13.0694,10.8585,67.9094,24.1636,33.3316,22.2038,13.9148,99.2587,3.8961,2.5656,8.7257,6.6772,23.1377,5.2217,6.3415,4.858,12.83,31.9592,3.9095,49.5664,5.2207,5.3185,4.2018,4.8443,2.2502,4.3276,88.2796,2.7623,6.7794,7.4969,19.8308,4.1647,14.49,3.422,15.608,2.8315,6.303,4.2358,6.6127,8.0115,6.2297,78.2097,6.6945,2.6276,57.6666,6.0511,13.8601,2.298,13.4693,1.8231,10.0976,34.6104,16.1376,109.6451,14.115,15.3202,9.1276,5.3438,3.23,2.7681,14.4987,6.9134,22.8813,91.0684,7.8204,2.1554,15.47,15.8668,24.8689,11.0441,7.9106,5.3655,12.9349,5.605,16.38,17.1092,23.6207,2.4129,9.3661,1.8298,6.3,8.2111,17.937,16.5058,20.9942,6.2065,12.41,19.7692,5.1157,9.166,48.8959,6.3811,23.3515,6.9119,14.2138,8.5267,15.2284,70.3527,9.1238,4.6045,11.6151,3.4513,11.0902,9.5119,22.9838,5.0007,8.3109,12.6531,8.0996,28.5261,4.9782,21.0559,7.906,17.0608,5.5356,5.7766,35.9529,32.5281,344.5578,5.0155,38.5023,10.8905,26.0389,8.268,8.5544,3.8481,16.6349,8.146,2.801,4.8101,14.5048,2.91,13.0282,7.6699,54.1793,12.7704,3.5947,9.1078,13.1224,4.4624,15.4511,43.9844,9.66,24.6474,10.4188,14.4581,7.3334,5.9409,45.8619,3.0202,4.26,4.1637,7.7003,14.2485,14.007,30.23,5.6145,2.8476,40.2152,6.4316,8.949,12.2411,23.01,7.1319,17.7022,4.3339,13.2811,11.9427,6.2617,6.7286,5.7549,10.2054
20201218,6.5164,5.314,6.9048,8.1028,13.2026,9.3243,5.1879,5.1682,2.5875,11.5129,8.6252,13.4969,29.5169,1.38,11.42,53.75,5.4025,2.6051,3.5137,20.1808,18.6145,25.7898,4.1358,35.4304,5.6994,16.9074,4.2181,34.5409,24.2657,12.8119,3.83,16.3126,33.1428,10.6601,4.8397,16.5263,5.4528,9.4403,4.6248,3.3413,4.5216,41.961,2.852,55.5916,185.5985,10.3474,46.636,6.8322,152.6039,4.0327,12.7476,11.0458,79.7289,25.4551,36.7237,29.504,15.867,97.0834,4.0381,2.5426,8.732,6.9811,24.4478,5.5219,6.6586,4.9247,12.58,31.6361,3.9095,54.7819,5.1915,6.2157,4.0645,4.8616,2.2767,4.3715,92.4901,2.6999,6.7639,7.5758,19.1869,4.1157,14.14,3.4311,15.4043,2.7945,6.3124,4.2643,6.7797,8.4056,6.3595,79.6443,6.635,2.6095,44.6806,8.0781,13.9053,2.3743,13.8177,1.86,10.1331,33.0828,16.9469,112.5344,14.1449,15.7049,9.6946,5.2759,3.33,2.7681,14.3254,6.9925,22.9501,89.3435,7.9278,2.2416,15.84,15.7543,23.3944,11.9834,8.297,5.5083,12.9349,5.6296,16.64,13.972,24.7965,2.4921,9.2217,1.8488,6.4,8.3499,17.9831,17.6383,21.2769,6.2695,14.48,19.4248,5.1551,9.4101,50.3726,7.0013,23.6412,7.0093,13.9702,8.4523,15.3887,68.9329,8.9468,4.5228,12.057,3.6759,11.0994,9.3873,22.8291,4.921,8.0922,12.8922,7.9653,27.5705,5.0784,20.8349,7.8551,17.5903,5.2452,5.6511,38.7338,33.4748,353.0715,5.0319,41.4305,10.8806,26.6145,7.9724,9.6128,3.9327,16.6151,8.2132,2.7554,4.791,15.9582,2.91,12.7317,7.9445,52.6109,13.7498,3.6138,8.9462,13.2648,4.565,15.4025,47.6234,9.56,26.1298,10.8753,16.0861,7.412,6.7483,50.1172,3.0003,4.63,4.2339,7.9161,14.2195,13.6642,31.31,8.6753,2.9151,44.0342,5.8406,8.8463,11.9541,23.3535,8.0458,18.2493,4.3527,13.142,12.0486,6.3006,6.8495,6.0436,16.4265
20201225,6.4747,5.2012,6.8529,8.215,13.7373,9.3884,5.1379,5.1204,2.5104,11.0818,8.5062,13.5049,29.7754,1.41,10.9867,51.45,5.4586,2.7442,3.4104,19.4079,19.0331,25.6488,4.1086,37.323,5.643,17.7013,4.5633,35.1025,24.7151,12.4308,3.8,17.3401,31.1205,10.6222,4.9118,14.9944,5.5413,9.5232,4.6626,3.3934,4.5752,44.2282,2.7736,51.4273,183.5178,9.4215,48.2151,6.763,141.5522,4.0953,12.8517,10.8492,79.3266,29.0437,32.4765,26.764,17.3094,100.9832,4.0648,2.4735,8.3754,7.3229,25.1176,5.7039,7.0351,4.839,12.4,33.2023,3.8454,56.436,5.0256,6.3544,3.9821,4.6889,2.312,4.0818,98.3715,2.6821,6.3924,7.7116,18.7638,4.9095,13.88,3.4493,15.7191,2.7451,6.5946,4.1977,6.3067,8.8491,6.1199,82.903,6.4056,2.5643,45.7612,9.7076,13.4174,2.8915,14.6982,1.8231,11.9505,32.5105,16.3424,108.3264,13.4182,18.292,9.8882,5.3183,3.25,2.7076,13.3723,7.576,21.8873,100.8555,7.5341,2.2895,13.82,14.4039,24.8197,11.0738,8.9409,5.9299,12.9834,5.4416,20.07,13.575,23.8328,2.6418,8.5757,1.8488,6.04,8.5185,17.43,17.2231,20.3997,6.1076,15.27,17.7716,5.5191,8.9893,48.792,7.4806,20.8945,7.0093,13.7656,7.9561,16.4307,70.6326,9.6351,4.3684,11.74,3.7508,11.1178,9.1572,21.1997,4.7915,7.6647,12.404,8.2244,27.9336,5.0032,19.6817,7.4282,19.7081,5.9323,5.3413,48.447,34.0115,359.1329,4.702,46.036,10.1645,26.0253,7.9642,9.9818,3.8481,15.5265,7.743,2.7281,4.8197,16.68,2.91,13.1666,8.5028,62.0603,14.2928,3.7764,9.2409,12.5152,4.6198,18.0782,53.9719,9.36,31.3712,10.1211,15.9989,6.9795,7.0972,47.9036,2.9805,4.88,4.3954,9.1618,12.8024,13.5172,31.0,8.9189,2.7317,36.9335,6.1361,8.4544,11.0833,21.2738,9.2079,17.6534,4.4091,11.9292,11.8463,6.3103,6.9889,5.1487,20.6594
20201231,6.5414,5.2012,7.0001,8.0748,13.7558,9.2052,5.2045,5.7808,2.4247,10.4647,10.2809,13.473,32.4216,1.34,11.0733,55.43,5.2102,2.9296,3.4104,18.8047,20.0456,25.3933,4.036,37.7265,5.9409,19.2597,4.5701,34.4418,25.3082,12.3582,4.08,17.7057,33.2606,10.878,4.7045,15.9764,5.315,9.2745,4.5304,3.2431,4.5446,46.5013,2.8422,51.3326,195.8552,9.9208,48.5832,6.8754,154.0398,3.988,12.8612,10.325,81.8361,29.6746,33.1606,30.8055,16.2035,99.1509,4.0559,2.3967,8.6506,6.4645,24.9797,5.7312,7.4117,5.1247,13.19,34.4258,4.0102,61.019,4.9085,6.4839,4.0004,4.6716,2.2678,4.3452,98.8959,2.6821,6.3537,7.957,18.6075,4.5175,13.33,3.5676,15.8672,2.7821,6.6511,4.2738,6.3809,8.7604,6.1898,84.1381,6.7964,2.5553,46.3344,9.1015,13.3632,2.9085,15.0949,1.8304,11.3476,32.8835,16.4789,107.5559,14.0653,17.3399,9.7776,5.2674,3.15,2.6643,13.3916,7.0617,23.6981,104.218,7.9546,2.2895,14.93,14.2014,26.1271,11.2418,8.9041,5.6655,12.3729,5.458,20.98,13.7783,23.4376,2.6154,8.5757,1.8393,6.66,8.9251,17.8264,16.5341,20.3607,6.2785,14.9,17.763,6.9062,8.9303,46.6251,7.443,21.1942,7.0872,13.6585,7.8816,17.1431,77.0954,9.9497,4.2776,12.1051,3.5761,11.0441,9.0613,20.9995,4.8014,7.5454,12.414,8.0804,28.8128,5.0283,19.3549,6.9122,19.7768,5.8839,5.2994,56.4818,34.9387,370.4642,4.8092,49.3622,10.3535,25.3143,7.5865,10.176,3.8819,16.0411,7.8102,2.7098,5.0396,16.602,2.99,13.4928,9.3815,69.9994,14.157,3.719,11.5607,12.9042,4.565,16.0836,49.8483,10.38,29.3076,10.1807,15.7567,6.3503,6.9576,48.1973,3.0003,4.9,4.1356,9.0736,14.0749,13.0863,30.17,9.2016,2.9731,38.8526,6.3922,8.8276,11.7265,22.5521,10.2211,18.5619,4.3339,12.5753,12.3375,5.8144,6.7286,4.783,21.8619
20210108,6.5247,5.2576,6.9135,8.3084,13.2302,9.1594,5.2045,6.8144,2.3219,13.1865,9.4382,11.9282,30.1279,1.39,11.6415,55.06,5.0979,3.6805,3.3634,23.4139,21.2431,28.2216,4.2991,42.6598,5.7074,21.2396,4.1977,37.1591,26.2429,12.9843,3.9,18.3183,30.5805,10.2621,4.7045,16.0844,5.9843,9.9873,4.8608,3.1679,4.4833,45.3736,2.7246,51.5583,200.7882,9.5214,43.7975,6.5727,153.4456,3.9701,13.7034,11.0458,85.1118,37.4137,36.8092,34.4066,15.9823,106.9799,4.2511,2.4197,8.6694,5.9328,26.2011,5.2763,8.0954,5.1914,12.45,38.4097,4.3124,65.6604,4.9768,8.417,4.1102,4.7061,2.2414,4.1608,106.4255,2.6732,6.3073,7.7817,18.7822,4.3313,12.96,3.6677,18.6444,2.8561,6.7734,4.2738,6.5478,9.598,6.1,90.5606,6.7879,2.6095,44.3987,9.3996,13.7156,3.3918,14.8434,1.8157,10.603,36.8381,16.5471,107.6152,13.1196,15.5222,10.3722,5.0893,3.03,2.673,13.6804,6.8738,24.0622,103.0552,12.8133,2.3182,16.01,14.0738,32.2902,10.1147,9.5572,5.4941,14.2623,5.3599,21.89,14.1269,23.2545,2.8268,8.4312,1.8393,6.0,8.7466,18.7204,16.8928,19.1619,6.1346,15.79,18.2538,6.0307,9.1071,52.0275,8.3452,21.1243,7.3695,13.6195,7.6666,16.7157,79.4922,10.3626,4.1958,12.864,3.3889,11.0073,8.9366,21.4364,4.9409,7.446,12.0453,8.0229,28.7268,4.8863,22.9203,6.9759,15.9528,5.642,5.2743,55.866,32.4012,319.3123,4.7432,52.3567,9.6374,26.7635,7.2417,9.6711,3.9242,15.1208,7.6663,2.7189,4.9631,16.6897,3.0,13.7399,10.132,72.6134,16.4454,3.3079,11.5416,13.1509,4.4418,16.3755,47.5641,10.07,33.9096,9.6647,17.1133,5.4558,7.147,47.1371,3.0301,4.29,4.7114,10.8785,13.4387,12.6945,31.15,7.9929,2.9538,38.1905,6.0475,8.4917,11.9343,23.4031,14.4129,18.5228,4.475,11.6011,12.4146,5.5714,6.5799,4.7733,21.6455
20210115,6.8918,5.3542,7.1301,8.2897,14.3366,9.3151,5.1879,8.4319,2.3047,11.8594,8.8334,11.5062,28.8072,1.37,11.5644,56.41,4.8735,3.3282,3.3822,20.5956,22.1874,27.129,4.2719,36.8777,5.796,20.0242,4.0962,33.9462,25.9553,13.1295,3.75,18.4665,29.3436,10.7264,4.6684,15.8291,5.374,8.8684,4.6343,3.0176,4.1844,46.519,2.7148,56.2395,180.4701,11.2459,44.9988,6.7803,154.4062,3.9612,13.3438,11.5512,71.6545,36.97,31.5738,27.4196,14.7034,101.6201,4.2955,2.3429,8.6006,5.2263,27.3535,4.9033,7.6198,4.9723,11.9,40.1814,4.0835,59.4719,4.8792,7.3903,4.0919,4.7666,2.1796,3.8273,103.4586,2.691,6.3073,7.716,18.4143,4.4587,12.75,3.7405,19.3109,2.9117,6.9239,4.3976,6.5849,10.5144,6.0401,90.9406,6.2017,2.6276,39.832,7.7303,12.7849,3.0272,13.9725,1.8083,10.8955,41.1299,17.2394,114.9717,12.9803,15.7915,10.8355,5.1996,2.84,2.7854,13.1894,6.9628,24.0524,99.809,11.0327,2.2991,15.64,14.1038,28.5746,9.6401,9.3364,5.4655,15.2894,5.3191,20.63,13.8945,23.3702,3.0293,8.4312,1.8584,7.93,8.8358,17.5867,16.5625,19.1521,6.1166,15.07,18.1763,5.6568,8.9977,59.5151,7.8847,20.2453,7.8757,14.7496,7.6335,16.0121,78.3319,10.0775,4.0233,12.3356,3.2266,11.0533,8.9654,20.1621,4.7417,7.3665,11.9059,7.9269,28.077,4.6524,21.5653,6.6319,15.943,5.942,5.2576,50.781,32.6452,266.3777,4.768,47.0026,9.6075,29.6416,7.0528,9.137,3.6874,15.4869,7.6087,2.7007,4.9536,16.124,3.03,13.3742,9.8848,72.6038,17.3181,3.2314,11.4846,12.8947,4.3939,16.6284,45.8336,9.64,39.0445,9.625,17.9079,7.3727,8.3432,44.2214,3.0202,4.11,4.1848,10.6626,12.9084,12.7826,30.52,7.6128,2.809,32.1261,6.0869,9.0329,12.5677,21.4837,11.4329,20.3009,4.4373,11.2731,11.8078,5.2505,6.3104,4.4654,18.07
